tx_id,client_id,industry,timestamp,data_size_kb,encryption_algorithm,encryption_success,tps,tx_integrity,block_hash,prev_hash,tamper_detected
ca938683-a074-4ac4-9722-2e8630bde7b4,CLIENT_186,Healthcare,2025-10-20 16:10,33.74,ChaCha20,True,6411.1,1,47e17ce0a0b9a9b3ac2d8a1a0bdc04073a42c61ac274a75b96d10cffa5f9f58b,9a4b8e26ea06731c47fe1217a5678dab54b254db7cc4874116cf2d68ba760749,False
d2e7b3c6-3aa0-4bc9-97cc-c348da70ec37,CLIENT_098,Healthcare,2025-03-13 08:19,56.18,RSA-2048,True,6563.6,1,2fef8b1aa15910ed534db0615a2adfaa3dffac9b5e466cf47225f0c2beb5677b,9ba7afef92f8a228efc30caed23dfecdc0de9469f05a5e931d9b40b4044b3b22,False
58bddc1b-a22b-41bd-b87a-c64d3cedb282,CLIENT_127,Healthcare,2025-02-02 05:27,285.87,RSA-2048,True,6501.0,1,b28e08a210952f1da5e91f29a0e70720bd787eebcf376ff77e6efff340184d04,7f5a63a7b7d156b9e76b94e061db88c882a0ba9c841a3e0c337715d02436c0c2,False
5888dc3e-ed20-4931-a98e-7a96a6625591,CLIENT_108,Government,2025-09-05 02:23,133.48,RSA-2048,True,6444.5,1,06efe2f1747d3973c17c8c0ea857273769937a850b828e609608a6c980f7e67f,4ea377cb716dbd0979e80af0abb9b65554ba78226d8e011f7fdccd19b28e8f71,False
f88f4f6a-5cd2-4db9-b6cf-cf3c7c978a09,CLIENT_064,IT,2025-11-01 19:12,108.79,RSA-2048,True,6739.8,1,9a33157fd01753c490366663f5947ebba344dcca13d38c39a69ec70b1a90d3b5,f33a2251e271c68d7e783db4cf14881f788200d67c9ae4470b07aa184560e599,False
913f70f8-b6a2-42f1-a702-334c8f05361e,CLIENT_028,Healthcare,2025-06-05 00:25,342.53,RSA-2048,True,6449.9,1,445fb38af6819dfccecd0ccd6e7c3d8d97433c35d99d17c968c75af56e94dcf9,d26cf83d8bb2345970e0ad24de898a0950dce9448d1af5fd234803c169e6a714,False
13a6b1f5-e3d2-4737-8081-b1678273e987,CLIENT_159,IT,2025-06-18 14:21,130.48,RSA-2048,True,6567.2,1,02d65041c8fe55bd760358a41dc5a3bcf3a07686077fe1cfb1a3b0961b663fc2,67de15eb48f91d5fcee87c161492fa1e662a0bafc24fe46800411cdf9452a7d2,False
a8ac75c6-d3b5-41b1-92ec-d0c00c448d26,CLIENT_167,Healthcare,2025-06-03 10:38,35.42,ChaCha20,True,6521.4,1,6edb8218fa440a7383b0309b8f83997b42b09f9cb48c6602dad91ad49193d00f,22d25ed115a2450484f874d1e9b6e6b13966b081bee6794345be0ee65322c3f1,False
70f875d8-1c76-40c3-ac77-d99a2494d54e,CLIENT_052,IT,2025-06-10 05:25,319.15,RSA-2048,True,6575.1,1,658bb9479182c89c2b4aea48237ab77805638a44de1035e28102dc5b11ac0c0b,0983f3433f9529311e9c56102daa7ab0241cad24543006c1c81dfd90b3f7a558,False
1e9810c6-a790-4bc4-80f7-2ddda5b13979,CLIENT_075,IT,2025-10-22 07:20,57.67,RSA-2048,True,6406.9,1,f9492143d1c790e3b20c30e9a1f5b35520a38a45685d1dbd477a11b6bfbf31e5,2783591a621b3cb369d5abd1ecf32b2239b36a38a5289206013e8806e92b2770,False
897b55b1-2bba-40bb-bd1f-8bd4c1f8b78e,CLIENT_072,IT,2025-07-06 03:59,13.8,ChaCha20,True,6612.2,1,fad2f732a9bf18f843486881435cc14e0d0469bb67d0356484bb3b297b66fb6f,311624e863fa0925e45357e69885244d834563a0d44eb4700bf21099ff754e1e,False
f1ae5dd6-9358-4266-811c-0db7f945f167,CLIENT_052,Healthcare,2025-12-16 17:01,1788.08,ChaCha20,True,6362.1,1,f4c3f6dfcbb19b30344e7504e6cbdc184e8178e879c8c078e3607b401a18b479,25f8d54ff125a4b946e4b817181dd12d71b206b3038464ceefa1d5f2c76a5788,False
d7870eb4-55af-4698-b8a4-d8689a011b9c,CLIENT_119,Healthcare,2025-08-13 09:53,556.21,ChaCha20,True,6793.8,1,cb281cbb19c6040d5c6796503fb983aca5bfef4f184d3d1a7bb98e065b82d8ed,cacaed84bc9c7fa69b7af3aaf9b4f40b19497965526a046e8028192e64c950e6,False
76027cb1-b873-43c9-9796-ffea5a9b864f,CLIENT_018,IT,2025-12-11 15:08,84.91,ChaCha20,True,6484.1,1,52ed4c74df2099130e9367e7c5fc58381633495a2d59e8b02e474afe0f9b8821,b8ca19732271565b6dd7a47f62c968d9ab5db516bd1af619fa09cf7e9d051122,False
87c4e726-f330-4b1a-9175-471c1ab9766e,CLIENT_078,Healthcare,2025-05-10 21:09,201.24,ChaCha20,True,6570.2,1,e8fc90141640dacf76d8c7f178d84698d0a937a31f5c2a32aebeffb17bd03a35,dbce1698214deccd4215e96624e1aab45ef75ab2dfeb013f155a891bb21244a5,False
e021814c-5b5b-44c3-a246-9c449bfb1dd9,CLIENT_109,IT,2025-02-07 14:38,214.79,RSA-2048,True,6441.3,1,327bcb364c56ab2c9ab024ab8741512cb3a9961a7df9254358684af0f43bf306,d57c1780a47bc863bd57fdf29f2d60643faf365ecd5e0261394cc9abd3ad2e7f,False
ced4a480-fa43-437f-ab5d-113d93d99b59,CLIENT_150,IT,2025-10-01 16:59,312.9,ChaCha20,True,6444.6,1,498cc982520bbf5457a48ea7072eb51fb5a00f4aae4bb71ef6b72b927eef5f03,d71a24a8384156fb89a1e5cd2a11720f9cf026cd05fa39e4552ccbcc20bef954,False
2d1f30aa-63f7-4ef4-bcfc-af3df04670ef,CLIENT_108,Banking,2025-07-04 22:57,233.35,ChaCha20,True,6495.6,1,fdb5b888acb9162d5deac0c30c2533a5eb60802bccd46843ade8e5147d32352e,10f612776ea3e9e003dcf5a838960cd2aecd674254cb243307a1c66f497cddf5,False
81405a61-bb99-4fa7-a202-f2ee57a18d2e,CLIENT_153,Banking,2025-02-25 07:42,17.68,ChaCha20,True,6689.3,1,7d45f4eb10b238c09633d73dc4520abddd01648bc02864befb51c7c7d18f3481,142238dc2da787d147fd1fbc4aafb3fddcf2a2f14172ec2e765956b53ba0073c,False
e207f449-be12-4595-9706-8b0c3ed7b5df,CLIENT_091,Healthcare,2025-11-28 19:02,72.62,ChaCha20,True,6706.2,1,66964956cd4ca4676ce20b5f0b527e275da5c9c0c266075bef5ce6c82f138e59,10bfaa73865b0be35eca6daddf500f5115acb53f64b2dfffc52436ce6a35c3e1,False
ce0127d3-0225-41c7-b86d-d97d24753ec0,CLIENT_166,IT,2025-06-19 13:06,527.04,AES-256,True,6533.5,1,93361c23f6fe4ce816f6e3d13d6db32b60f232d4f22926ec0ab7b6364aa98843,f96c284b3f65f9ab9c82b3cc94d1db60dd35d65060628ed18e24ab740a797baf,False
6bfd98e6-4d31-4d25-b85b-975d5e8ebee9,CLIENT_026,Government,2025-04-24 16:47,277.37,ChaCha20,True,6596.8,1,f10a1abce84a9b982530429e9169142d3be3e8cc74fd10cf97f0092005f7b617,44635214559a9ca3e7bad3bdeb3faca3491b1b311b6b83a292b2b97b629b5cef,False
9ef1355f-bc63-4404-a113-d97757692f31,CLIENT_143,Healthcare,2025-08-17 11:25,117.12,RSA-2048,True,6477.3,1,18c1caad347e67bcba17104870d7001208049f1ca5024d449e96c897bb325410,23fb9401a74d76bd9dc00e25498bfa4d4c957083df5148bbbfd95f70615f2c15,False
317da467-555c-41f4-9654-bf39f56ef019,CLIENT_198,Healthcare,2025-06-26 00:30,302.56,AES-256,True,6058.9,1,af5cf28bbfd9f769449de1790a2293dc137bccf068f3bec1ef198f2932b6c76f,0926300101e5fff8fee44b612482aee831f54d78f637326f179ee3a967a6e791,False
819a80f2-842e-40ba-acdf-860b541f7138,CLIENT_076,IT,2025-02-13 03:53,145.12,ChaCha20,True,6441.7,1,bf05015d2ea485f481dd11a32c5865f8539ef5b8daecdae81a08f862b2a1abc4,30475ebcb222c7e35180119c279a79007d82441c36b2134b596fcb30dfc2d23b,False
491851db-fd7c-4438-a60e-25476bd7530b,CLIENT_037,Government,2025-06-09 10:29,58.71,AES-256,True,6561.1,1,df1fa2ebaea62b3518f8a66dd3c8b9aa5aa33be0a7e05ecd7b39435b143e5a91,6f5eab5feb29c5e11f074aec21e51b98662a3dc2f7cfa8d50cac2afe61fc1562,False
e46e7a91-7471-4902-945b-bacd180d5fd4,CLIENT_134,IT,2025-06-28 15:06,69.96,RSA-2048,True,6629.4,1,20813193ceaf4a2370fa2c1ecbdccdeb48dcd223c79412e8e9ea6de151f01777,5d82de50adc216296f6ecaeeacee8a73a60b4ce29c240b0631e94d351306c4e0,False
ca167863-c27e-4a93-8823-8713b4c2ac5a,CLIENT_185,IT,2025-06-13 02:19,465.8,AES-256,True,6577.0,1,6c846dce9369beebc705d3942e3890bd719b08f1eb7efdd4d58fcd6c44d3917e,3d742eb92770ea6f0865da5c083a0b23b7b3364eefa04f3c754e70e2ffbc2aea,False
8275c7a6-48ba-4c1b-a653-ada847c677d2,CLIENT_182,Banking,2025-01-12 10:41,354.29,AES-256,True,6577.4,1,ef331f8290e1b5e42b921a0f5023e34292862588e8daf7eefddb963bbf973c4d,c3e245150e776af0254d743387be7d270ab48e03ef425fafc004250491a7e701,False
8fcd626d-6837-461d-bbd7-d49a1a51522f,CLIENT_174,Healthcare,2025-05-05 16:11,387.8,ChaCha20,True,6613.1,1,7c76bf04a6da026894f8b91ca0a15eecf313a64dcfa2d0d6126e9a6456bb950e,f99168f2cf5a0597b09933d53da5258e456b37bcb7c85dab00ea02b8eb2ca258,False
495628d9-0069-4c7f-af3b-1381bae7f7c4,CLIENT_041,Government,2025-10-14 13:29,226.27,AES-256,True,6660.5,1,e5db2e6df9f96d4145b859585d3838b3d5ac6708d67097b2b2579fe6f32498d5,056cb26b95e539f5ef653c6704cf3a96bb816e5be3c657f362e690107c994246,False
734fc0fd-e2a9-4205-abb4-89f85b41026b,CLIENT_104,Healthcare,2025-04-06 20:42,122.04,RSA-2048,True,6388.3,1,161851b735d027c9251e9b1935451ccc19ba9b68a87137445d4a090e7f9da650,c6405927eb946c203ff4472e8d960fbbb5f81150ee488f8df3f88fe3931ca679,False
f10522c7-e768-4df1-9ebb-bfff39f9d77f,CLIENT_102,Banking,2025-11-11 06:28,57.35,ChaCha20,True,6453.8,1,c853d19d9430415b2cea78f0dbf07d48d3247d243b207ea39864fdaba5f81dad,63cb5411a0cd83e75007c40411a09c883c9ca0383cb25d15c7bd872c64473b3b,False
db8db3e7-b6aa-4bbc-b803-4aa131b7aaa3,CLIENT_110,IT,2025-01-03 22:13,15.3,AES-256,True,6532.0,1,8624ad67920b13eb585c5e370723b8a9f12170f32698b64834606be9917024ea,6604ca37b083b24876d0fbf1111452d41e35e63e3d0b9adcd8582ee8cd83524e,False
acdb4bf1-8000-4f43-b328-92133e06103d,CLIENT_072,Banking,2025-10-23 03:51,327.37,ChaCha20,True,6640.6,1,34c521340f33e2cad0b787fa88e7fa2a2f793cba1368715a2fe7802318c18b4a,9c05d9b7c7621f5dc99291e721a7ceb7fe8373c18417b633c0c1f82cb5ff468c,False
b1c2f0c4-0138-40ee-ac27-902a8a4ef472,CLIENT_048,Government,2025-06-16 06:29,21.56,AES-256,True,6385.6,1,2cca412bee263320608919311351d298c5c9b860f69bdb8ad30532909c8ad7a5,b59357ff4ae377627781f71a79546d49a1c44566c09b72fb9e247497ec539f0c,False
8a0982d6-b6af-4b08-9dab-e44ffc5ba095,CLIENT_068,IT,2025-09-28 20:20,401.57,ChaCha20,True,6470.9,1,10af81a468d943834511f4b8b0c849b7c2fa38ba7f965e14ceb61a091e7b3bc9,91451fed0cbbee0eac7e76e3538dc566b5d8cc07615b89b484beb4f8b0a9bf50,False
acb71daa-2460-43f6-b747-c08addfd0619,CLIENT_100,IT,2025-10-28 03:22,318.14,RSA-2048,True,6314.1,1,5b4eb761a463a585f60c411d3913ca6ebd6b6f077d608c6e3abb1d72232eb946,d62c9ec3ed51ac7e78b5af5a485e984c2ffeaabfcb914bf87a08deceaee5adaa,False
906dad47-2c10-4c3d-87c6-589fa7817a70,CLIENT_118,Healthcare,2025-12-11 22:51,759.6,RSA-2048,True,6303.7,1,187a736d21bd744b66a0f02e54416e34c1646aacadf2f9e80aa4cda018ffd426,84abd6a9bb53f7ccf9747aa04f5f3d13f3086caafb15fbf12c24d5e3f1784142,False
7e8b9f63-29a4-4047-8657-74d99ecc44cc,CLIENT_158,Banking,2025-12-11 04:20,3.96,AES-256,True,6527.6,1,79da57e914d9098108d3f154c649e4bd3fe1492baf2f748ae8d451e8a61dd411,94083e1869a39c64e11b84c0a94b597c337509e84cd428f4a459db27efe2acb6,False
25a0a800-b3a3-4f41-a383-9b9455edff38,CLIENT_062,Government,2025-03-01 05:23,190.87,ChaCha20,True,6426.3,1,6c74fe9ae239f13977024e674633f47258af7c8ca6bff2a000d543908ed2fa41,75adfff683e520f1076aff8d572dbb6976be55944a2267e22c5e4391996700c3,False
048227c3-c3e1-4f65-81b6-0e4c8ca026f3,CLIENT_037,IT,2025-08-03 19:08,262.86,ChaCha20,True,6575.8,1,e42572240aebc2c14e69c8e1678d6baf2232616910bb29c89d900c974f16cc13,ec53263cfbf998c84541f4a9e1a67c8c42b9c6f3dfa3fbbcb28ea69bf3ba3563,False
1cb874ba-eca7-4f63-92f4-9e3b8dba5c01,CLIENT_099,IT,2025-04-06 15:40,237.67,ChaCha20,True,6423.7,1,1bddff773f956cb929bc03b2ce252403c2d835ba66649addbf9f2fb7e70f3397,ae655abdac5442a122c02bb4bf01f904c7a5f5205f9132aabe73f5c279221cf2,False
acd408b0-f920-46da-b1e2-d0fddf512686,CLIENT_178,Healthcare,2025-10-12 05:31,64.48,RSA-2048,True,6438.6,1,33ecf1d6cfed29b123daf7cef2edc9a07f7ce78253f0e667accd5465bde1dc17,58b4b79bde9714e6f43797feac91a892fda8c043119bd297b61116a5fd54859f,False
cf1df40b-a81e-4be3-bd77-808dcd3f9234,CLIENT_036,Healthcare,2025-06-11 14:39,55.32,AES-256,True,6668.2,1,be8f00310f025688f1e9394f2a00e3673ef4cd630179995723c059752779d918,27e6c97366ae7b92309d6c786aca1acb1643118d2e43b3e44babd8378aca80a3,False
d3f3c611-4d19-48c0-83dd-8e19b90f8e3b,CLIENT_092,Banking,2025-09-06 04:12,100.14,RSA-2048,True,6523.3,0,4265374afe758e0dfea0b4f4608a9c9e0f390188e5a617b3a2d504440695ba73,fbd372c10b0e62a70ad1f15daed3583cd731c4147a48052bc6ada4de4e54887c,True
f1dd4516-cb9a-4a9e-9977-7460be2ea4d1,CLIENT_144,IT,2025-07-29 21:31,399.46,RSA-2048,True,6369.9,1,371ce5215738d745f9e53e05a3f681fe19368878306dabbc946e055f4711f661,d0531a942a49f3ac2879c42f775ebf4880471810b9d3e7d349c038ea75a44c72,False
1ff246a4-0509-4747-ac1a-81c821d6984a,CLIENT_182,IT,2025-09-08 05:05,29.52,ChaCha20,True,6377.1,1,d1913cb565165dae11b4317b766406f7fb84d9b7662e61ec89bb45d8885bc4bc,36b934a1bde35bc4e35133cbaca37cd9ad662b40c2bab3cff942013de1938a46,False
66457c35-cc5d-4d8b-80a5-ea8d358e4ebf,CLIENT_008,Healthcare,2025-05-30 01:17,203.38,AES-256,True,6529.0,1,b35109aa9ffa534703a16dd7dd8d9836398f2e9d3b3f5dc5fb3fd40c520fa53e,00a0a0fb350edc2199cc5b553ce14f6a9a80578c5b6962fdcdd568dd11d82823,False
11fa2180-91c7-46b7-8ec6-e3f57c78e323,CLIENT_138,Government,2025-03-28 14:36,237.12,ChaCha20,True,6484.5,1,9ef74ac68c1e8840753f5374e46cfd4a710f38eccaaba07512bf4e0eb8ae755d,e45593eaaf5bd037157bf30002a3b0e2255c1ddd89f499567be16b3f352ccc2e,False
eac0ad3d-d00c-4fcf-a2b6-4e6522ab3afa,CLIENT_198,IT,2025-10-09 16:07,7.95,ChaCha20,True,6479.9,1,700ff41422913150cdb053c2d06f3ed2213864aa8f94d5f56c49519424b2a132,255ebf3f2892b99bb9b184e37cbfa6e65c8192db67bd5fd8165eeb67061c3523,False
00f13173-60fe-4d00-a5e3-9863ca844d10,CLIENT_030,Government,2025-10-06 11:34,472.71,AES-256,True,6685.4,1,f05a81552b9daae533bcd477117f7bf0e436c1deacb31a5d48b91d48562c1b3c,b7e203afc3fa2c1df22b7e437cd5ed1f27bf4ce7a8ca37f3ea803d3417b4bd03,False
35a2a664-db07-474d-83d3-df4c87b000a9,CLIENT_195,IT,2025-10-07 06:27,165.07,AES-256,True,6529.6,1,08715d56fbf18b2d821abcd8e0a20b17b60363c4edc091e13220154e8b11bb8e,c8949d08e5e5b765ae647f4d1254025f6453baf5fd5659e11994ab3526e9ff56,False
7b2a1d36-64ac-4237-8025-526695ca8584,CLIENT_189,Healthcare,2025-06-02 01:28,310.73,RSA-2048,True,6680.6,1,61976dc8f35ee8bcb3f7dba1979c2f4f3f75eaa640411d199ce42d179ba329cc,34a367a6156b28480634f974355db8a917933b20921dc511039f999c2805a9df,False
c253fa43-3efe-4cf7-bf2a-d725428f0837,CLIENT_090,Banking,2025-08-13 03:49,148.51,AES-256,True,6590.2,1,3bbb57b06763c9da8734297d55a446fa936c576e584a2cf50171929451aeae3c,7fe883ad9df2501a1c20497f61ff78e3fb3330da4fdb834ef37b89d9d861442f,False
d93665ae-77c8-43a5-b604-068a13143c6f,CLIENT_054,Government,2025-12-30 19:40,76.66,RSA-2048,True,6316.9,1,dd129260570e43b7fd19d062c9352945574261f73d7aa1150cb602cffac6d802,557f75c89fe577c57e062428c5c2b139139251c9dae589240d6cdab9cbbe7f79,False
57868ded-bb31-4af2-8527-106b29bda91d,CLIENT_043,Healthcare,2025-04-16 06:51,86.15,AES-256,True,6717.9,1,c146f8137b450033955208c77e6a58ad3914712dacd33fb1a33871242d43086f,cb60dd3ee7df52555bf6f7d47b417e0068dc96e1348658a4f86238042b5646d1,False
170e8c98-9535-47df-8d65-d41919a10e7c,CLIENT_146,Government,2025-09-30 08:38,313.14,ChaCha20,True,6329.2,1,17ae10b6237fd40dff9264b1c6296ac50b2344a6abb7480d677bf5cc42a18d6e,0fae61672606f35687e40297048fba02332ff0820f525929d29d246156b482b7,False
2ad23425-bd7f-4316-bd15-a93ea2ab815a,CLIENT_044,Government,2025-12-27 09:18,331.81,ChaCha20,True,6339.2,1,f4dc60c7e6b6096dc85632c91ebed8acda58adf339ec672c9b6bc9bfe2897c53,66fe3bdc009eb964b57fbebfce5a9460aaf77e6be98be31894eba20e0c5c83ba,False
37c5ecc5-7b3c-421d-b2ab-46e23631c69c,CLIENT_069,Banking,2025-03-11 13:58,233.15,AES-256,True,6364.7,1,aff78d0bb69345d71fcbefe1646c2e51ba71b26b602fde47fa74ee97dbbca24d,3da8062c60d878d53a5d905ec8a234a7929c7cfb9e605832b2b5be34df81849c,False
2eab3b3b-5b4f-4e41-a3e1-178b952fe312,CLIENT_071,Healthcare,2025-12-26 04:15,35.61,AES-256,True,6746.4,1,4c46ff8ffb7896af1417a882ba021d62228216263a54631e754fcb428985d901,b016dffdebaf47fa4d1e0691083519f67cc9559fe4a80be03494a9effd6dfc4e,False
8f926ebb-98b3-48a1-b3f6-25bfabfe8d27,CLIENT_183,Government,2025-05-07 21:25,100.05,RSA-2048,True,6590.5,1,2cde8b75b1646f4ef7af5c1629f50e3a8137de6197137d74b52df944d905b5d1,8b674a7b0b8975293513dbc7feb737ff515299edc74f9dc9a68c8bad8cef2bd9,False
824b2b96-8552-46c1-bccf-af25a9e8ab45,CLIENT_037,Government,2025-11-18 13:24,155.88,RSA-2048,True,6349.7,1,650c02fd00e32f1d3851595a90414b4c136764cc4eebdb6196fe480f2e5f5d96,4459479d01591f332836496c1b7eebf3d86982ca3961f38cd813700e04382d55,False
68a87359-abe6-4999-a49f-64709dc45481,CLIENT_020,Banking,2025-07-26 16:47,112.81,RSA-2048,True,6350.8,1,0d6148a80e20633a569c6bbdf427da3a63644108e9da7477a8534fae5b383a7d,6568b569c54c3415251701db554678553e5378c3eb3c059efdb7241623b2a46c,False
2207343c-faa7-456e-a9ce-53e6f9ffc536,CLIENT_178,Government,2025-08-21 15:20,2684.2,ChaCha20,True,6617.7,1,33c727f449ec6fd587bf0a9a35ce6946544888175ff2dedc3770732f0d877465,ff28ec17b660f5f85f46afbb5e24c387ce0c05c6e7b0edc046c009010b4ddf69,False
fb8d7b95-e8cf-4e1b-94ec-716069526515,CLIENT_001,Banking,2025-08-23 20:42,152.47,ChaCha20,True,6582.1,1,89382b859e82bcc4fdf2f6e196ed01c6f5f8960e8b611791db699cc07679a5cf,f87a277c3e1a2927f9d30b356e83de747f844a332e830625d92eeb8685427998,False
b67a48a5-ae32-4a17-bcf2-68b76f8df4a9,CLIENT_092,Banking,2025-10-01 12:13,350.18,RSA-2048,True,6607.7,1,67d5312d4e4c04c52715cc54d09ad6c0fcb51f6a16313981a2189c29e8cfe564,d98c444a55bcd30b9557d3cda40ece60dc30fc3d0794500b440cd193cb08447b,False
1121dd38-8078-4d6a-8d0a-9eb81cc1a64c,CLIENT_055,IT,2025-05-18 10:53,332.76,RSA-2048,True,6588.8,1,6c93158f842c9c148c6f860dcdefa2769b8af082082ed84d734f59da215ccd9d,12ed4bf525f4ebbf9723a311123fc294fa01eabdd92ae3288707ff95ed725617,False
8c1bc587-8515-4f18-b0c1-e38a1283abd7,CLIENT_087,Healthcare,2025-10-17 15:50,167.71,RSA-2048,True,6732.4,1,954fd7973898ee6c83621960e810f4bb0eb5ba9986eab27543ac67abd322ee30,b62e8f01af295815a6997dd67b2486deb2ae9a690f833766dc887134357a9b2d,False
991aa81e-9792-4571-939b-9c39162f38b1,CLIENT_175,Banking,2025-01-24 03:40,180.86,RSA-2048,True,6507.6,1,fd95f43e5d45034836957ffcfc56782c64445ade9d6c4dd5b59e38b0c7187b8e,75391a16ca065543dab0b7e3ab5f9437a78351408e762b940106477b213909f8,False
5154296f-0b03-4d64-89a0-5c468a516772,CLIENT_005,Banking,2025-03-22 14:29,182.73,AES-256,True,6536.6,1,ed44679bce5b0623a199a12c8b05eeb5d09f1f7cdc0efd8618ec34ab9c7a5e67,a2bda6a5eed7b8c265398a7ff3fff9e659b8a00a86a87852fe770840c6fdba6a,False
d2eb5b2d-b767-47b4-bae5-29eb7afb55c6,CLIENT_110,Healthcare,2025-12-19 04:56,21.73,ChaCha20,True,6375.7,1,2c88d0c159633bcbe11fe8094b789afce127594398aadba06ef56c9ab93303a3,f9ebd8a0fe9ead2d101aa91ab05760f5f2875e3d43c1e28b72dd2c9ddc41d228,False
83195ff4-22dc-4743-adc5-c791a4d35e0a,CLIENT_078,Healthcare,2025-05-21 02:41,131.12,RSA-2048,True,6253.5,1,dc4ee88f2ed87a28ed106c2fb1e262bad128a96250664229260e424bcebb13ba,64a971b1472ea7b4d8bf02bd427ff76fe06bf407192770a71c9de8b6e0ebdeaf,False
0f1fe83b-b7c8-4145-85ca-71e1d94e3516,CLIENT_065,Banking,2025-07-10 21:57,152.18,ChaCha20,True,6534.6,1,e9f0981ab1729988b90e72fd76f5c840de2d554f089106d99aa931daa4675328,303fe85948a705bc35dcd11fe14da6d358a9ce80e71007e449d4b045198acc29,False
4df451b5-4052-46ef-93d0-60a43308e9e5,CLIENT_043,Banking,2025-07-22 20:19,32.71,ChaCha20,True,6407.5,1,b26ec175ad4c7bc61b70942d5c42d4c70040e0cfa66496bde14db002e6a6c26e,f0fec38d55784bdfc78fcde87b85d78d269309d2b780478178ec6b626630263f,False
84c1da4e-a944-4135-bf09-3dfe80fe48ad,CLIENT_180,Healthcare,2025-08-08 20:05,690.88,ChaCha20,True,6583.7,1,85cf210be4b40290fcadfecf3bb7e005fb88f089a0b72d2e26f68159dd8c309d,3dc1cb882bb3f8d7706a77283bca4a7266bd72859481e541a04e407c1666065e,False
ce09059c-363a-4819-a8e1-735b3bc1e9bc,CLIENT_025,Banking,2025-04-20 15:04,269.85,AES-256,True,6671.0,1,6788540b482ec9a6462398ca0e84aa018f7445aad6c8f5b7ca286562cc7e5f50,1e1e74889affbb05b6a902f92e1057a668cb4913bf7b9e72915973dc7c2e0e19,False
e7e898af-954f-49d8-87c4-dba6bd5420d9,CLIENT_152,Healthcare,2025-09-23 21:28,56.09,AES-256,True,6311.4,1,3f7ec9328b860ce3f3b9a885b965bf3d3be230eb343f748ea26adc037dcaa9ea,ac629d24b6091b9e5260b49bad191a1222e75745ec7ec7577910b660dcc5f682,False
93f72d5f-634b-40ee-8abc-b3a09b4ca2bd,CLIENT_003,Government,2025-03-03 13:44,485.32,AES-256,True,6488.6,1,11932c18a45a61e6f2e30e13026f37d15ce4329b9c8e5900235685fda3d7e2eb,df50189543ea73521d4ce1b0e7b3e3dc9192c94be516df6cb22729a971f94958,False
b5ee670b-df63-402b-8c58-df9e5a6f3f70,CLIENT_123,Banking,2025-04-28 12:05,54.48,ChaCha20,True,6813.4,1,34afa943e7fb0f01a048cf8809d6303d9a590e40c4242e7d03a8d17c0067e8a7,fad52d80aa1a6c4eeff1b16bf63d10add5adfc66235c4c7d2c4053b62db3be03,False
eb13daf7-e6df-4a24-8905-29d780421d43,CLIENT_027,Banking,2025-06-10 11:56,21.56,RSA-2048,True,6527.7,1,1b9136989e11a658aad90788a037257543c62e758e0a0a210616ed0b24e11b1c,99c32cd4fe204c2c3483697db656d5ae9e5697d675a7a227f380e1520b94ba3b,False
3de04e55-1908-4467-80fd-62150db79c0f,CLIENT_036,IT,2025-03-10 20:43,118.15,AES-256,True,6446.4,1,cb044eb6a47df9b824eece87eddb2eba123fbc25df0c83af25ed0978539f9168,7f605481f6a9afd4f220293bf810b7ddf62b493dc227ac933f49d5179415f99b,False
628453a3-c99e-45d5-8452-1ee31c957f66,CLIENT_018,Banking,2025-11-09 20:10,10.44,RSA-2048,True,6730.0,1,6595d7fcf3fe048eefc5ccdac4a9e7b96b4e7b7d87a28b9a524d10d26ef93fe3,5bff022663b706120d5a8f0d65c4479ca8cf02ba449e63025b408690d5db62fe,False
1695a301-a98f-43d4-b2f2-e531f9d3fb9a,CLIENT_090,Healthcare,2025-11-18 23:09,26.88,RSA-2048,True,6460.0,1,0b849a62c0ae9e8db78e3ff291091b2631ad81e9a90c9464d89baa51cab87ceb,a58d7a49528b6b19d93f8cf291f743b12770cca1774b064552525893bfd59aa9,False
5895e28c-89cb-4763-ab51-34727ad75229,CLIENT_158,IT,2025-04-22 02:57,88.67,AES-256,True,6588.3,1,9bef2d7ef77b203f5872f226b068b4e3a610260af75d5f0ac1c08dd4ade8c2df,6819633fef015f31fe4446058354223eb5ee30730dca2b2873d91d7ec0770af4,False
0e68df52-0eaf-45d5-954e-172c5ae50bda,CLIENT_036,Banking,2025-10-29 23:24,21.81,RSA-2048,True,6569.3,1,8f4a560910c5c0610369f08d258f43a56e3cd6cd5035e338d5a0978d55227ec5,039a409c734d711850a34bf1a140836499c7dce71d892360ac72f6ff3334dfc1,False
a6f8898f-bcc3-4f8d-a787-f4167e183417,CLIENT_110,Government,2025-03-13 07:17,186.35,ChaCha20,True,6400.7,1,ec1805857a0b346beba6f6dd2300e0419803d15f1871de79a3bd4dbc088beb03,606d994466e9db2a38d0bb6a94874d053553381d17a9c75a6af4362f8dc4cfc4,False
20e265e3-11e9-4c08-b061-ab488973de92,CLIENT_022,Healthcare,2025-10-11 19:38,247.41,ChaCha20,True,6502.9,1,acba5637056269bb2d17e365b05203c7f56e9254fce2239b98d7b0a858a65f40,cf77de11c63d30a7c6e0bdc3be3a758f0879d8033039c2e2b4509bdeed991e72,False
